task_id,application,players,replicate,seed,budget,method,mse,efficiency_error,data_sha256,source_path
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,28,28,16,ShaplEIG,0.00989837632681707,9.559698720407184e-07,85135c99f62896743a67ef44a74aeebe9431816e68f1d3b3223deae392f752db,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_28.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,28,28,24,KernelSHAP,0.26456001463131834,1.080861267155342e-08,85135c99f62896743a67ef44a74aeebe9431816e68f1d3b3223deae392f752db,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_28.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,28,28,24,PermutationSampling,0.03379000108128429,0.0,85135c99f62896743a67ef44a74aeebe9431816e68f1d3b3223deae392f752db,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_28.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,28,28,24,RegressionMSR,0.0027546479796000706,6.298969310591929e-07,85135c99f62896743a67ef44a74aeebe9431816e68f1d3b3223deae392f752db,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_28.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,28,28,24,LeverageSHAP,0.2645597969635962,9.992007221626409e-16,85135c99f62896743a67ef44a74aeebe9431816e68f1d3b3223deae392f752db,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_28.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,28,28,24,ShaplEIG,0.001513979923215386,9.759785407625898e-07,85135c99f62896743a67ef44a74aeebe9431816e68f1d3b3223deae392f752db,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_28.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,28,28,32,KernelSHAP,0.021012423302623165,8.975364784724604e-09,85135c99f62896743a67ef44a74aeebe9431816e68f1d3b3223deae392f752db,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_28.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,28,28,32,PermutationSampling,0.03379000108128429,0.0,85135c99f62896743a67ef44a74aeebe9431816e68f1d3b3223deae392f752db,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_28.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,28,28,32,RegressionMSR,0.0023256547977322504,1.000521479110894e-06,85135c99f62896743a67ef44a74aeebe9431816e68f1d3b3223deae392f752db,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_28.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,28,28,32,LeverageSHAP,0.02101241889964433,1.1102230246251565e-16,85135c99f62896743a67ef44a74aeebe9431816e68f1d3b3223deae392f752db,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_28.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,28,28,32,ShaplEIG,1.124758274218493e-05,1.1163423331295164e-06,85135c99f62896743a67ef44a74aeebe9431816e68f1d3b3223deae392f752db,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_28.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,28,28,48,KernelSHAP,0.005205137813592431,8.370507509347647e-09,85135c99f62896743a67ef44a74aeebe9431816e68f1d3b3223deae392f752db,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_28.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,28,28,48,PermutationSampling,0.011433141200483648,0.0,85135c99f62896743a67ef44a74aeebe9431816e68f1d3b3223deae392f752db,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_28.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,28,28,48,RegressionMSR,0.0009226136594414401,3.7589006762761557e-07,85135c99f62896743a67ef44a74aeebe9431816e68f1d3b3223deae392f752db,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_28.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,28,28,48,LeverageSHAP,0.00520513571798239,3.3306690738754696e-16,85135c99f62896743a67ef44a74aeebe9431816e68f1d3b3223deae392f752db,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_28.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,28,28,48,ShaplEIG,1.512808636455456e-05,1.1368173911119328e-06,85135c99f62896743a67ef44a74aeebe9431816e68f1d3b3223deae392f752db,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_28.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,28,28,64,KernelSHAP,0.006755529663603849,8.81297823607241e-09,85135c99f62896743a67ef44a74aeebe9431816e68f1d3b3223deae392f752db,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_28.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,28,28,64,PermutationSampling,0.011071552680299765,1.1102230246251565e-16,85135c99f62896743a67ef44a74aeebe9431816e68f1d3b3223deae392f752db,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_28.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,28,28,64,RegressionMSR,0.0007459678884024516,1.0537964953982737e-06,85135c99f62896743a67ef44a74aeebe9431816e68f1d3b3223deae392f752db,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_28.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,28,28,64,LeverageSHAP,0.006755531327755314,2.220446049250313e-16,85135c99f62896743a67ef44a74aeebe9431816e68f1d3b3223deae392f752db,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_28.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,28,28,64,ShaplEIG,1.731169156263574e-05,1.1604318110869372e-06,85135c99f62896743a67ef44a74aeebe9431816e68f1d3b3223deae392f752db,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_28.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,29,29,16,KernelSHAP,0.18784804800762406,1.341479249905575e-08,2b15ebb2670147f1a07820ce402146433c15fedb78bcaf3ee886839d0d339bdc,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_29.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,29,29,16,PermutationSampling,0.05735650451379963,0.0,2b15ebb2670147f1a07820ce402146433c15fedb78bcaf3ee886839d0d339bdc,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_29.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,29,29,16,RegressionMSR,0.005419006367364509,6.664213288987142e-07,2b15ebb2670147f1a07820ce402146433c15fedb78bcaf3ee886839d0d339bdc,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_29.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,29,29,16,LeverageSHAP,0.03945712107823653,7.771561172376096e-16,2b15ebb2670147f1a07820ce402146433c15fedb78bcaf3ee886839d0d339bdc,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_29.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,29,29,16,ShaplEIG,0.008292740970194397,9.075011639936292e-07,2b15ebb2670147f1a07820ce402146433c15fedb78bcaf3ee886839d0d339bdc,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_29.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,29,29,24,KernelSHAP,0.15273212051589694,1.2964044726615498e-08,2b15ebb2670147f1a07820ce402146433c15fedb78bcaf3ee886839d0d339bdc,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_29.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,29,29,24,PermutationSampling,0.05711070839654463,1.1102230246251565e-16,2b15ebb2670147f1a07820ce402146433c15fedb78bcaf3ee886839d0d339bdc,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_29.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,29,29,24,RegressionMSR,0.0029452747280206168,9.433015294435521e-07,2b15ebb2670147f1a07820ce402146433c15fedb78bcaf3ee886839d0d339bdc,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_29.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,29,29,24,LeverageSHAP,0.15273219329061877,1.5543122344752192e-15,2b15ebb2670147f1a07820ce402146433c15fedb78bcaf3ee886839d0d339bdc,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_29.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,29,29,24,ShaplEIG,0.0021148985569304285,9.811640834245239e-07,2b15ebb2670147f1a07820ce402146433c15fedb78bcaf3ee886839d0d339bdc,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_29.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,29,29,32,KernelSHAP,0.03736560102291621,1.1389764131841673e-08,2b15ebb2670147f1a07820ce402146433c15fedb78bcaf3ee886839d0d339bdc,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_29.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,29,29,32,PermutationSampling,0.05711070839654463,1.1102230246251565e-16,2b15ebb2670147f1a07820ce402146433c15fedb78bcaf3ee886839d0d339bdc,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_29.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,29,29,32,RegressionMSR,0.0019935638193749497,9.830819182043982e-07,2b15ebb2670147f1a07820ce402146433c15fedb78bcaf3ee886839d0d339bdc,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_29.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,29,29,32,LeverageSHAP,0.03736560085737816,0.0,2b15ebb2670147f1a07820ce402146433c15fedb78bcaf3ee886839d0d339bdc,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_29.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,29,29,32,ShaplEIG,8.785169123143307e-06,1.132445995755127e-06,2b15ebb2670147f1a07820ce402146433c15fedb78bcaf3ee886839d0d339bdc,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_29.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,29,29,48,KernelSHAP,0.009713812294004521,9.137648526724718e-09,2b15ebb2670147f1a07820ce402146433c15fedb78bcaf3ee886839d0d339bdc,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_29.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,29,29,48,PermutationSampling,0.020422982780768963,1.1102230246251565e-16,2b15ebb2670147f1a07820ce402146433c15fedb78bcaf3ee886839d0d339bdc,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_29.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,29,29,48,RegressionMSR,0.0021345129372815816,1.0237308744054374e-06,2b15ebb2670147f1a07820ce402146433c15fedb78bcaf3ee886839d0d339bdc,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_29.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,29,29,48,LeverageSHAP,0.009713810700517274,2.220446049250313e-16,2b15ebb2670147f1a07820ce402146433c15fedb78bcaf3ee886839d0d339bdc,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_29.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,29,29,48,ShaplEIG,1.1965729065646641e-05,1.1597723695855322e-06,2b15ebb2670147f1a07820ce402146433c15fedb78bcaf3ee886839d0d339bdc,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_29.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,29,29,64,KernelSHAP,0.005834792950134505,8.84686901514442e-09,2b15ebb2670147f1a07820ce402146433c15fedb78bcaf3ee886839d0d339bdc,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_29.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,29,29,64,PermutationSampling,0.013173157440074985,1.1102230246251565e-16,2b15ebb2670147f1a07820ce402146433c15fedb78bcaf3ee886839d0d339bdc,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_29.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,29,29,64,RegressionMSR,0.0011557161678297366,6.545888027176261e-07,2b15ebb2670147f1a07820ce402146433c15fedb78bcaf3ee886839d0d339bdc,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_29.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,29,29,64,LeverageSHAP,0.005834792806081057,1.1102230246251565e-16,2b15ebb2670147f1a07820ce402146433c15fedb78bcaf3ee886839d0d339bdc,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_29.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,29,29,64,ShaplEIG,1.3799616964521616e-05,1.1733003992819846e-06,2b15ebb2670147f1a07820ce402146433c15fedb78bcaf3ee886839d0d339bdc,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_29.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,30,30,16,KernelSHAP,0.22341359627472085,1.4630064271159426e-08,54401b3421f6017089015153fd9c676dcdb05d62874fff150e60954778cb3bde,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_30.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,30,30,16,PermutationSampling,0.06566926457515214,0.0,54401b3421f6017089015153fd9c676dcdb05d62874fff150e60954778cb3bde,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_30.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,30,30,16,RegressionMSR,0.0039583094608375375,7.742928573861718e-07,54401b3421f6017089015153fd9c676dcdb05d62874fff150e60954778cb3bde,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_30.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,30,30,16,LeverageSHAP,0.223413587862643,4.440892098500626e-16,54401b3421f6017089015153fd9c676dcdb05d62874fff150e60954778cb3bde,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_30.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,30,30,16,ShaplEIG,0.005466497119900516,9.897859777341367e-07,54401b3421f6017089015153fd9c676dcdb05d62874fff150e60954778cb3bde,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_30.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,30,30,24,KernelSHAP,0.13496775797586272,1.046898223666659e-08,54401b3421f6017089015153fd9c676dcdb05d62874fff150e60954778cb3bde,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_30.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,30,30,24,PermutationSampling,0.031307350712471836,0.0,54401b3421f6017089015153fd9c676dcdb05d62874fff150e60954778cb3bde,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_30.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,30,30,24,RegressionMSR,0.0034632018314626487,6.274403858697042e-07,54401b3421f6017089015153fd9c676dcdb05d62874fff150e60954778cb3bde,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_30.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,30,30,24,LeverageSHAP,0.13496774704201586,2.9976021664879227e-15,54401b3421f6017089015153fd9c676dcdb05d62874fff150e60954778cb3bde,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_30.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,30,30,24,ShaplEIG,0.0009744847489259894,9.964952544239125e-07,54401b3421f6017089015153fd9c676dcdb05d62874fff150e60954778cb3bde,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_30.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,30,30,32,KernelSHAP,0.06522697253527872,9.305576531559723e-09,54401b3421f6017089015153fd9c676dcdb05d62874fff150e60954778cb3bde,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_30.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,30,30,32,PermutationSampling,0.031307350712471836,0.0,54401b3421f6017089015153fd9c676dcdb05d62874fff150e60954778cb3bde,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_30.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,30,30,32,RegressionMSR,0.0017832391829268393,4.90623278892599e-07,54401b3421f6017089015153fd9c676dcdb05d62874fff150e60954778cb3bde,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_30.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,30,30,32,LeverageSHAP,0.06522696247079834,6.661338147750939e-16,54401b3421f6017089015153fd9c676dcdb05d62874fff150e60954778cb3bde,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_30.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,30,30,32,ShaplEIG,1.4118931761702936e-05,1.0465149713478894e-06,54401b3421f6017089015153fd9c676dcdb05d62874fff150e60954778cb3bde,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_30.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,30,30,48,KernelSHAP,0.02409718911347335,9.493487551637259e-09,54401b3421f6017089015153fd9c676dcdb05d62874fff150e60954778cb3bde,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_30.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,30,30,48,PermutationSampling,0.01051701394573825,0.0,54401b3421f6017089015153fd9c676dcdb05d62874fff150e60954778cb3bde,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_30.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,30,30,48,RegressionMSR,0.001391737373761843,9.163920253740798e-07,54401b3421f6017089015153fd9c676dcdb05d62874fff150e60954778cb3bde,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_30.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,30,30,48,LeverageSHAP,0.02409718981747707,0.0,54401b3421f6017089015153fd9c676dcdb05d62874fff150e60954778cb3bde,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_30.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,30,30,48,ShaplEIG,1.5731173430955146e-05,1.0651535643502186e-06,54401b3421f6017089015153fd9c676dcdb05d62874fff150e60954778cb3bde,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_30.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,30,30,64,KernelSHAP,0.012722198120423378,9.277035473154172e-09,54401b3421f6017089015153fd9c676dcdb05d62874fff150e60954778cb3bde,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_30.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,30,30,64,PermutationSampling,0.006485942280022911,0.0,54401b3421f6017089015153fd9c676dcdb05d62874fff150e60954778cb3bde,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_30.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,30,30,64,RegressionMSR,0.0017051294180637886,3.8535688418050995e-08,54401b3421f6017089015153fd9c676dcdb05d62874fff150e60954778cb3bde,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_30.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,30,30,64,LeverageSHAP,0.01272219894462073,2.220446049250313e-16,54401b3421f6017089015153fd9c676dcdb05d62874fff150e60954778cb3bde,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_30.npz
dv_rf_bike_sharing,Bike Sharing data valuation / random forest,10,30,30,64,ShaplEIG,1.6499963544087697e-05,1.0770229746936977e-06,54401b3421f6017089015153fd9c676dcdb05d62874fff150e60954778cb3bde,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=random_forest_player_sizes=increasing_n_players=10_30.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,1,1,16,KernelSHAP,2336642383415951.0,1.231206780971661e-08,8fb2a6ad1886f08d3bd0093525e338d6620f8dd273dfd1d057ad312ed5fd0ada,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_1.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,1,1,16,PermutationSampling,0.07437806782206748,0.0,8fb2a6ad1886f08d3bd0093525e338d6620f8dd273dfd1d057ad312ed5fd0ada,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_1.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,1,1,16,RegressionMSR,0.007091212119984222,8.69542418513447e-07,8fb2a6ad1886f08d3bd0093525e338d6620f8dd273dfd1d057ad312ed5fd0ada,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_1.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,1,1,16,LeverageSHAP,0.06751657262338281,3.3306690738754696e-16,8fb2a6ad1886f08d3bd0093525e338d6620f8dd273dfd1d057ad312ed5fd0ada,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_1.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,1,1,16,ShaplEIG,0.017046343699585093,1.2062579878291402e-06,8fb2a6ad1886f08d3bd0093525e338d6620f8dd273dfd1d057ad312ed5fd0ada,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_1.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,1,1,24,KernelSHAP,0.1140682627211342,1.0942170280969776e-08,8fb2a6ad1886f08d3bd0093525e338d6620f8dd273dfd1d057ad312ed5fd0ada,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_1.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,1,1,24,PermutationSampling,0.030563476016530894,0.0,8fb2a6ad1886f08d3bd0093525e338d6620f8dd273dfd1d057ad312ed5fd0ada,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_1.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,1,1,24,RegressionMSR,0.007252385835588004,9.021132427733392e-07,8fb2a6ad1886f08d3bd0093525e338d6620f8dd273dfd1d057ad312ed5fd0ada,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_1.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,1,1,24,LeverageSHAP,0.11406825838640999,1.9984014443252818e-15,8fb2a6ad1886f08d3bd0093525e338d6620f8dd273dfd1d057ad312ed5fd0ada,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_1.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,1,1,24,ShaplEIG,0.0072268481689334516,9.511689960106651e-07,8fb2a6ad1886f08d3bd0093525e338d6620f8dd273dfd1d057ad312ed5fd0ada,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_1.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,1,1,32,KernelSHAP,0.1042369594707406,1.035832986051588e-08,8fb2a6ad1886f08d3bd0093525e338d6620f8dd273dfd1d057ad312ed5fd0ada,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_1.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,1,1,32,PermutationSampling,0.030563476016530894,0.0,8fb2a6ad1886f08d3bd0093525e338d6620f8dd273dfd1d057ad312ed5fd0ada,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_1.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,1,1,32,RegressionMSR,0.005920104159760423,8.981278368791479e-07,8fb2a6ad1886f08d3bd0093525e338d6620f8dd273dfd1d057ad312ed5fd0ada,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_1.npz
